48
51
51
41
40
37
42
40
46
44
51
42
45
47
56
66
64
61
63
72
81
82
85
88
94
97
95
93
86
82
69
46
30
11
-2
-13
-11
-12
-8
-2
2
6
13
19
23
24
24
30
34
43
56
61
63
57
49
35
17
8
-1
2
10
22
25
29
32
36
34
26
25
21
33
45
49
55
55
54
44
38
38
46
50
57
52
43
40
45
57
59
66
61
58
52
48
38
39
40
39
30
18
19
20
20
22
17
19
19
23
18
19
12
2
-4
-13
0
-6
5
4
4
3
-4
-4
-16
-27
-37
-37
-40
-36
-26
-22
-15
-9
-5
-8
-5
-9
-3
9
19
21
22
28
38
41
53
57
63
59
54
44
39
27
28
27
33
44
45
46
42
46
46
48
38
22
9
-5
-9
-7
-12
-24
-30
-44
-47
-39
-37
-30
-22
-13
-10
-8
-10
-7
0
5
-3
-9
-13
-15
-11
-10
-16
-18
-23
-15
-10
-5
-14
-9
0
12
20
31
32
32
36
33
29
37
31
25
18
25
34
32
37
31
29
34
35
35
38
44
49
51
52
57
60
68
73
75
67
60
54
47
46
47
43
36
31
26
24
28
22
20
17
21
29
35
42
51
54
61
55
52
36
35
27
29
30
39
51
53
55
54
57
53
50
49
51
54
52
50
47
59
67
76
78
84
88
93
91
87
76
67
64
57
49
47
48
49
53
59
67
73
78
72
63
57
57
58
52
50
48
51
58
62
67
68
68
68
71
69
73
65
69
70
72
75
71
68
57
44
39
39
34
36
32
26
33
33
33
25
22
24
19
16
16
23
24
33
29
23
22
19
25
26
36
44
54
49
49
41
40
43
37
24
12
4
4
5
-10
-17
-3
25
66
86
103
108
107
90
71
58
47
48
58
71
76
81
89
85
87
82
79
75
66
58
49
49
56
59
55
51
50
51
54
58
67
66
69
61
60
64
68
67
62
54
49
50
44
41
39
31
35
28
16
5
-1
-10
-10
-14
-25
-34
-45
-39
-33
-22
-21
-13
-17
-23
-23
-26
-19
-14
-6
-3
-3
2
-8
-9
-13
-9
-9
-7
-7
-11
-10
-7
-6
-11
-7
-12
-4
1
9
16
13
15
10
-1
-8
-8
-5
7
11
13
12
9
21
26
22
24
16
19
18
16
8
2
-2
-5
-7
-11
-8
-10
-14
-14
-19
-16
-10
-1
-1
-11
-11
-23
-29
-27
-26
-21
-10
-2
4
7
7
11
9
10
13
16
14
7
3
4
1
7
3
-5
-12
-13
-15
-11
-5
-6
0
5
2
-1
-11
-7
-7
-5
-7
-13
-15
-18
-15
-17
-20
-22
-20
-20
-21
-22
-16
-16
-11
-21
